username,usercomment
残留爱情旳灰烬33366834,我靠，郑爽几斤啊？？？？？
腾讯用户1472087225342195,"杨洋打球好酷好帅啊！
看到杨洋好想上去亲一口"
土豆用户_504857575,我只想说看完之后我想打游戏了
雨鱼31035656,因为找不到更适合演那种性格的人了啊
腾讯用户1464610474136626,嗯嗯，基本上全是
Chirstina-L,我咩，我爽。美帅，般配[稀饭][稀饭]
微信用户1471916462566589,爱爽爽，爱洋洋，演的美
柔柔47460995,一听室友说别人要追贝微微，立即杀气浮现
坏孩子i89878571,好帅
一个人的寂寞32306117,郑爽在游戏里的衣服没有杨颖穿的好
腾讯用户1472001033582164,杨洋和爽妹子cp感好强，٩(๑•◡-๑)۶窝男神好棒
猪猪侠15192003,杨洋[稀饭]男神
腾讯用户147208708636471,感觉每一天都很漫长，要晚上才能接着看啊……
微信用户1470535525290836,好喜欢这个电视，本来看青云的，赵丽颖的镜头太少了，果断弃剧看爽妹和肖奈
你总是那么倔强,喜欢这部电视剧，不像幻城，和九州天空城，青云志那么有心机，为了收视率让我们苦苦等它们更新，还是这部电视剧好，又好看，颜值还高，一天还更新2集，这是给我们要开学的学生们的福利阿[稀饭]喜欢爽妹子
腾讯用户1469791100915448,挺好
咩咩流云,肖奈大神，就是这样，拽上天了，完虐情敌。杨洋把当时的大神表现的淋漓尽致
腾讯用户1471957893965471,郎才女貌
诗诗41397728,➕1
yangfan2012dg,为什么是会员 还是有广告[愤怒]
土豆用户_724388763,每天都在等更新
腾讯用户1472000904608819,杨洋和杨颖应该也不错！
微信用户1471935925218257,广告里全是杨洋[搞笑]
腾讯用户1471966191617511,杨洋最帅，支持
lhdxk2004,这部电剧很好拍，因为大部分时间都在游戏里聊天
流火如夏84403658,男主个子真矮
土豆用户_724388763,好稀饭
微信用户1470713991318196,喜欢杨洋，真帅
腾讯用户147208707795017,杨洋好帅！！！
黄一人很ok,这校花槽点略多啊.....并不是很美丽啊....
xf0916,我喜欢这个电视的原因不只因为小说，还因为不像老九门那样就星期一跟星期二才更新
猪猪侠15192003,好看
土豆用户_767734392,第五集也太好看了吧，这么多年第一次这么少男心的追一部国产电视剧
mob_15562593923,最爱的微微
土豆用户_410468172,独播就能放那麽多广告
熏衣草76014167,这个电视剧真的很好看，特别好
腾讯用户147001623256459,郑爽好美，杨洋好帅！
优酷用户1472023668121648,wl
腾讯用户1468855055329932,杨洋演的肖奈比井宝演得好，郑爽演得贝微微比baby演的好[稀饭]同意的赞[赞][赞][赞][赞]
遍體鳞傷誰,好好看(｡･ω･｡)ﾉ♡
微信用户1468642352304195,无趣
微信用户1471917520113129,希望郑爽再胖一点 这么瘦 好心疼
腾讯用户1471349996111720,好看
微信用户1472087065479519,为什么一天只更新二集
胖爷子ee,她说的是毛晓彤
静静的「」,郑爽郑爽郑爽郑爽郑爽郑爽郑爽郑爽郑爽郑爽郑爽郑爽郑爽郑爽郑爽郑爽郑爽郑爽郑爽郑爽郑爽郑爽郑爽郑爽
微信用户1472087054922202,再打一场，哇哇哇哇哇好帅😭
腾讯用户1468458320774292,突然发现这里的广告都被杨洋承包了。
优酷用户1463186246044235,喜欢郑爽好久了，这部剧我更喜欢她了
微信用户1472033846749492,帅气逼人
同行ing00,对
湘琴35761246,乐视已经8级了
腾讯用户1471666161711552,郑爽好瘦[金宝三_可怜]啊，都弄得不好看了。
腾讯用户1471997187865837,可虐
微信用户1472086946089712,很喜欢，天天在等更新
四叶草Lmylzc,对，丑爆了
微信用户147208670103029,小爽  好美好美啊
兮52386094,杨洋太帅了
土豆用户_736863611,杨洋好帅……
土豆用户_748526111,杨洋真的好帅
慕暮幕墓50726198,不喜欢的人直接不要看不就好了，不用说别的
优酷用户1472086753891357,杨洋帅爆了
微信用户1472004881737386,杨洋和郑爽在微微一笑很倾城中配一脸[赞][赞]
咩咩流云,杨洋饰演的肖奈大神，腹黑级别真高呀
优酷用户1463186246044235,好美，喜欢郑爽赞赞哒
爱邓紫棋94573918,广告也是没谁了
腾讯用户1465190695379276,怎么感觉杨洋现在跟火了，广告都是杨洋的
大米40251475,支持爽
爱邓紫棋94573918,广告也是没谁
腾讯用户1469368722495441,爱爽啊[稀饭][稀饭][稀饭][稀饭]
土豆用户_809177651,每天最大的愿望就是 不!要!只!播!两!集![难过][难过][难过]
腾讯用户1468929815660218,不是最坏的，又是最坏的
拥有阳光13492701,至少比那些一周四集的好
加菲猫93950093,他是电视同步的，不可能快于电视
腾讯用户1470143377497536,哈哈，再撸一遍
腾讯用户146431101103014,这种更新速度我喜欢，最好能保持！
侵蚀Emotona04328565,杨洋[赞]
腾讯用户1472050185603646,好想一下子就看完
脆弱天使25162989,你确定长那样的是校花，我醉了。李沁演校花我认了，这人一口塑料普通话是怎么回事？？[无语][无语][无语][无语][汗][汗][汗][汗]
茉莉花茶30499507,孟逸然这么丑
腾讯用户1472003649296539,为什么突然很喜欢二喜跟曹光
鹿了个晗43688754,校花不好看
腾讯用户1468862117320251,终于在现实中遇见了，可以薇薇还是不知道
一枚安静的咸鸭蛋,晓彤演古装应该很好看
腾讯用户1471903606675138,每天都会坐等上新，好期待！话说你们看过电影版的没？
鱼羊鱼羊鱼羊,爽太美了喜欢
土豆用户_766962051,这个校花找这个女的演也是没sei了    又丑说话又别扭难听    嘴都包不住牙  真是疯了  旁边那女的都比她好看
腾讯用户1468487670780200,微微一笑
琦琦48481910,不错，很少追青春剧
腾讯用户1469368722495441,支持[赞][赞][赞][赞][赞][稀饭][稀饭]
土豆用户_724636497,帅呆了
优酷用户1469586462179221,突然喜欢杨洋很帅[汪大东_怒]
腾讯用户1461841077630841,每天都在期待明天[稀饭][稀饭][稀饭][稀饭][稀饭][稀饭][稀饭]
土豆用户_488981694,第五集怎么不能看
蒲公英也有爱情,挺好看的，就广告太长
实时放逐18482197,太好看了，现实生活，穿梭着游戏人物，两个世界都太好看了
拥有阳光13492701,Yes
晨曦的曙光Dawn42696258,微微和肖奈什么时候见面啊？
腾讯用户1472085412436702,简直太帅了有没有，杨洋怎么可以这么帅、舔屏舔屏，简直不能再好看了，杨洋和郑爽简直太虐狗了，我终于体会到那些单身狗的感受了，友情提醒，单身狗千万别看，否则虐死你啊[止戈_花痴]
坐待花落时,艾玛 肖奈都空心啊 心疼曹光 我去 听到微微的名字这是要杀人啦啊
土豆用户_642037539,好看
一直在等you,毛晓彤也不错啊，美美哒，加油
拥有阳光13492701,说得好
微微wi,这网站无敌了，我能卡死
优酷用户1472017889793894,挺好的，虽然没看过原著，但剧情还是不错的，特别是倩女的植入，倩女老玩家表示很喜欢！有一种情怀叫：追忆往昔
腾讯用户1471909218032916,等广告看评论[搞笑]
土豆用户_390140050,为啥广告一到21秒就不动了，退出再进居然又一遍广告😂广告还那么长…
微信用户1469701792758332,爱小爽
微信用户1471930480951236,初恋的感觉，有打入感，特别棒。郑爽是贝微微，希望小仙女幸福
累觉不爱66553074,对啊
军警控02456052,对啊。不好看
腾讯用户1471316255748559,我地哩个去，贝微微想的这剧情太狗血
腾讯用户1467202077568734,感觉一天两集根本不够看啊啊啊
腾讯用户1471998165583283,孟逸然怎么丑居然会做校花
腾讯用户1466532085465827,少女心炸裂[稀饭][稀饭][稀饭]不能再喜欢了
优酷院线19683996,看的我都想再回到校园生活，来一场校园恋了，我的少女心犯了。太喜欢杨洋演的肖奈了。[稀饭][稀饭][稀饭]
ykapp_vrblnazr,取消了也没用  肖奈不会去那个公司吧
琴77830527,好好看！喜欢喜欢
诗诗41397728,好讨厌逸然
狐狸67624992,杨洋游戏里的发型有点怪
bbgemini,宿舍都高级成这样了，台词里还有打水的事儿
优酷用户1471933748033232,白宇演技好棒
ykapp_urq0bers,晚上东方卫视江苏卫视7.30直播电视。晚上12.00优酷更新新集数
优酷手机用户_hz947ihf,一天两集不够看啊！！！！！！
优酷用户1471664399772715,杨洋太帅了
微信用户1472086664327102,我也是，还有杨洋
优酷用户1472086684834455,这部剧的剧名真的很符合男女主角，笑起来真的很倾城，很喜欢男女主角
荒岛晴空78312896,男神^ω^
流水浮萍97898857,丹青客，小曲儿和HITA唱的
傻子89741870,那个校花口音好重啊不想听她说话啊那个口音太难听了。也不知道找个配音么😓😰😱
腾讯用户1472010228731283,演的真棒[姚澜女神]
微博用户1469152662794885,杨洋好帅
实时放逐18482197,男神啊啊啊
微信用户1472086664327102,嗯嗯，我喜欢
微信用户1468382582392808,杨洋，小爽都挺喜欢的，我看微博说两家的粉丝不合什么的，不要让她们为难，我们粉丝要好好
微信用户1467551362348681,流星雨那年我喜欢上了两个人一个是叶烁还有一个是楚雨荨，我喜欢的第一个女明星就是郑爽，永远爱你哟！支持小爽！希望一直红下去，越来越美丽！
_29152632,广告  好多  120秒  呃呃  时间太长了  好不耐烦  气死本宝宝了
腾讯用户146382730303483,[飞流么么哒]
倾尽年华终究是梦45916603,杨洋帅帅哒，棒棒哒，加油
Carolra_lulu,大神跟曹光的篮球PK提前了，不过，这，我喜欢[稀饭]杨洋好霸气！
caozhiqian,郑爽侧颜还会很美的
腾讯用户1472010228731283,我爱小爽[雷婷_害羞]
抹不去的笑颜依旧,谁最丑？杨洋郑爽
情海メ無情,杨洋演得真嫩好啊，酷酷的
腾讯用户1467013174310740,杨洋帅呆我了！[稀饭][稀饭][稀饭][稀饭]
小伊的盛夏之约,有羊毛吗[稀饭]谁跟我一样的是羊毛的请赞我[赞][赞][赞]
土豆用户_741080987,杨洋就是活的肖奈啊[稀饭][稀饭][稀饭][赞][赞][赞]
微信用户1472086607996511,演技提高了郑爽
优酷用户1471504572251739,大神的终生目标微微[牛]
等不到淂地老丶天荒丿,看过小说，本该不应有悬念！但还是很期待……
浮驹,广告中看评论的我……
流水浮萍97898857,小曲儿的丹青客(*[at]ο[/at][at]*)[/at] 哇～真好听
讨厌数理化的童鞋15811676,郑爽太美了，杨洋太帅了
微信用户1472086607996511,郑爽万历提高了
木槿33298905,做的视频背景乐好熟悉啊。好像是小曲儿的歌。
腾讯用户1470367976072128,肖奈大神打篮球好帅！！
lgfhg,这个故事好棒啊
淡淡薄荷香46470183,郑爽好棒！加油………[赞][赞][赞]
腾讯用户1462803709232422,啊啊啊啊，好帅！
薇薇26775146,爱爽么么哒
微信用户1472086607996511,喜欢郑爽
此猫只有半条命,杨洋真的好帅好帅啊！！！！！！！！！
腾讯用户1470220305048878,杨洋特别帅，郑爽特别美
薇薇26775146,喜欢小爽
腾讯用户1472086438808616,支持小爽和井宝
臭虫32078937,历史课怎么拿语文课本？
优酷用户1472029935858909,爱杨洋，爱郑爽，爱顾漫小说
尛香菇,小爽美美哒
土豆用户_832392044,为什么没有人觉得郑爽的演技也在突飞猛进一直都说杨洋我家爽也很美啊[稀饭]
哆啦VN梦,临死前女贼对琴师说:“那妖怪是我安排的“琴师说“我知道，这菜里的毒是我下的，你的巨额保险也是我帮你买的”
腾讯用户14720863880932,其实我觉得他们挺配的，如果现实在一起就好了[稀饭]
腾讯用户1471930072461630,爱杨洋
尛香菇,喜欢男女主角
腾讯用户1471415963279847,广告太长，不太开心，我只要看爽妹子和杨洋[汪大东_怒][汪大东_怒][汪大东_怒]
京城鹿少纯爷们,啊，孟逸然你不能再无耻了
sunsun04547703,我是原著粉，但真的觉得杨洋和小爽演得好好。八百年没犯的花痴都犯在这了~~~~~
把他忘记73766646,郑爽演的贝微微很不错！！！！我这个原著党超喜欢她演的！
我是怪兽我会27486097,终于有一个可以追的剧啦！杨洋！杨洋！太稀罕你了。
土豆用户_472258889,……这广告没谁了，到最后一秒了又重新开始，呵呵
unsitic,逸然是单纯还是傻。。别人几句话就让她对付微微，逸然旁边那个女的好贱
腾讯用户14620998112057,[汪大东_放电]
ykapp_vrblnazr,恩恩
IntheendYouth,大爱郑爽，，，大爱，，
情海メ無情,这部剧让人感到甜甜的纯爱，男的帅气又迷人，特别是对女主的好，真让人兴奋。现在的电视剧和综艺一堆插播广告特别讨厌，都把毁了，能看到一部好看的剧很不容易现在。
优酷用户1472051331493827,小爽加油
土豆用户_819142452,受不了了  太好看了  等更新等的真是着急啊啊啊啊啊啊
腾讯用户1470221880247930,肖奈大神好帅，微微妹子甜美，哇，好般配！！！
优酷用户1470986648828157,演技明显提升了
小星71227483,我也感觉他演活泼的会演很好
Hyo48047158,杨洋好帅啊[稀饭][稀饭]
ykapp_y3i1br89,我竟在看一百多秒的广告，还特么的看的心甘情愿，啊……wuli杨洋和小爽[稀饭][稀饭][稀饭][稀饭][稀饭][稀饭][稀饭]
腾讯用户1472086431996708,看完电影微微一笑很倾城，感觉这个电视剧太假了
土豆用户_449721906,"爽妹子太瘦了,多吃点啊!看着好心疼!

杨洋的古装扮相好奇怪,不过现实帅的一塌糊涂!

对微微期盼了很久,电影不看.只有杨洋才是我心目中的肖奈.期待着三生的上映![赞]"
