title,rate,url
少有人走的路,8.3,https://book.douban.com/subject/1775691/
原谅石,8.7,https://book.douban.com/subject/26945792/
有一种我爱你叫作某人,7.6,https://book.douban.com/subject/26729403/
联邦论,9.2,https://book.douban.com/subject/4246971/
美洲小宇宙,8.9,https://book.douban.com/subject/26948175/
如何在爱中修行,8.7,https://book.douban.com/subject/26846721/
再见，少年,8.0,https://book.douban.com/subject/26384746/
鲁迅,9.3,https://book.douban.com/subject/3260432/
Harry Potter Boxset Books 1-7,8.3,https://book.douban.com/subject/2189619/
Os Contos De Beedle O Bardo - The Tales of Beedle the Bard - J.k. Rowling,8.6,https://book.douban.com/subject/3446431/
哈利·波特的书架,7.5,https://book.douban.com/subject/6021105/
魔法师的同伴,7.2,https://book.douban.com/subject/1256254/
1661，决战热兰遮,8.3,https://book.douban.com/subject/25895918/
殡葬人的秘密,8.5,https://book.douban.com/subject/26789635/
大拙至美,8.3,https://book.douban.com/subject/2331702/
远离尘嚣,7.9,https://book.douban.com/subject/1101543/
树之生命木之心,8.9,https://book.douban.com/subject/26893634/
祸国,8.0,https://book.douban.com/subject/4766047/
存在主义是一种人道主义,8.2,https://book.douban.com/subject/1444025/
构图的艺术,8.6,https://book.douban.com/subject/6982049/
柏林日记,8.1,https://book.douban.com/subject/1963579/
自由人的平等政治,8.4,https://book.douban.com/subject/4912723/
现实一种,8.1,https://book.douban.com/subject/1071921/
唐代变文,8.8,https://book.douban.com/subject/6013061/
在春天走进果园,8.7,https://book.douban.com/subject/24855421/
毛泽东与莫斯科的恩恩怨怨,8.7,https://book.douban.com/subject/1280568/
真相,8.3,https://book.douban.com/subject/25996181/
银河映像·难以想像,8.7,https://book.douban.com/subject/1766119/
杀手界·疾风号,8.6,https://book.douban.com/subject/26314930/
天龙八部,9.1,https://book.douban.com/subject/1255625/
商文明,8.7,https://book.douban.com/subject/1210773/
幾米地下鐵：一個重新想像的旅程,8.5,https://book.douban.com/subject/1343654/
"1Q84 Books 1, 2 & 3",8.2,https://book.douban.com/subject/6903053/
历史研究,9.1,https://book.douban.com/subject/1315199/
电影艺术（插图第8版）,8.9,https://book.douban.com/subject/3227478/
岩崎千弘绘本经典系列（全三册）,8.8,https://book.douban.com/subject/26260642/
A Touch of Code,9.0,https://book.douban.com/subject/5960812/
迦陵说词讲稿,8.8,https://book.douban.com/subject/2039292/
我的一个世纪,8.0,https://book.douban.com/subject/2604801/
茨威格精选集,8.9,https://book.douban.com/subject/1099460/
听雪楼系列典藏版（全三册）,8.8,https://book.douban.com/subject/2114580/
寓所谜案,7.3,https://book.douban.com/subject/2282514/
找死的兔子,8.4,https://book.douban.com/subject/2171321/
刺金时代——小时代电影全记录II,5.7,https://book.douban.com/subject/25919915/
陈寅恪集,9.2,https://book.douban.com/subject/4086800/
迷迭香,7.4,https://book.douban.com/subject/1055184/
包豪斯,8.0,https://book.douban.com/subject/1031262/
生於天橋底,8.6,https://book.douban.com/subject/3072374/
私语,8.4,https://book.douban.com/subject/1141666/
プラチナデータ (バーズコミックス スペシャル) [コミック],7.1,https://book.douban.com/subject/22806577/
トキオ,None,https://book.douban.com/subject/3170228/
日本推理小說傑作選(6),None,https://book.douban.com/subject/4173979/
ヘッズ 1,None,https://book.douban.com/subject/7058575/
独裁者手册,8.9,https://book.douban.com/subject/25881102/
圆月弯刀,7.0,https://book.douban.com/subject/1089509/
少年巴比伦,8.5,https://book.douban.com/subject/3194071/
被讨厌的勇气,8.5,https://book.douban.com/subject/26369699/
小蝴蝶小披风,8.2,https://book.douban.com/subject/1441707/
秘密,7.3,https://book.douban.com/subject/3266968/
