salary_min,description,title,salary_max,applications,page_number,location,published,link,found,id
,"  ROLE OUTCOMES    Enable the Rackspace OpenStack Private Cloud Practice to hit target by assisting Sales and Pre-Sales teams with complex OpenStack Private Cloud opportunities Work closely with the OpenStack community, Rackspace Product Management, and Rackspace Product Marketing to engage audiences...",OpenStack Private Cloud Solution Architect,,3,21,Hayes,2014-11-13T00:00:00,http://www.reed.co.uk/jobs/openstack-private-cloud-solution-architect/26014665#/jobs?keywords=python&cached=True&pageno=21,2014-12-26T21:55:33.312617,26014665
28384.0,"  Senior Software Engineer - IRC167993  STFC Rutherford Appleton Laboratory, Harwell, Oxfordshire  £28,384 - £37,534  (dependent upon qualifications and experience)   About Us  The Science and Technology Facilities Council (STFC) is a publicly funded organisation that is responsible for supporting, co-ordinating...",Senior Software Engineer - IRC167993,37534.0,0,21,Harwell,2014-11-13T00:00:00,http://www.reed.co.uk/jobs/senior-software-engineer-irc167993/26013608#/jobs?keywords=python&cached=True&pageno=21,2014-12-26T21:55:33.314701,26013608
60000.0," QlikView Implementation Consultant - Permanent - London  Interview Slots available - Urgent Requirement   Salary: £60,000 - £70,000 + Bonus + Travelling Expenditure   The job requires travelling across UK and Europe.  Position Summary  The consulting team delivers on the vision of self-service data discovery...",QlikView Implementation Consultant - Permanent - London,70000.0,4,21,London,2014-11-10T00:00:00,http://www.reed.co.uk/jobs/qlikview-implementation-consultant-permanent-london/25987013#/jobs?keywords=python&cached=True&pageno=21,2014-12-26T21:55:33.316860,25987013
35000.0," Revenue Management Analyst | Online Gaming Innovator | Gibraltar £35,000 - £40,000 + Benefits + Relocation Allowance  Our client are a leading online gaming company based in Gibraltar. As an organisation with an excellent reputation within the industry, my client is often seen as an innovator. An opportunity...",Revenue Management Analyst,40000.0,16,21,Gibraltar,2014-11-07T00:00:00,http://www.reed.co.uk/jobs/revenue-management-analyst/25669863#/jobs?keywords=python&cached=True&pageno=21,2014-12-26T21:55:33.319031,25669863
43000.0,"  Staff Software Engineer Embedded C Coexistence   Keywords: Software Engineer C Embedded Coexistence Bluetooth WiFi    Cambridge (UK), Great Company   Up to £52K + Bens, free lunch, etc.  Great company, great team and interesting work   kariATedentechnical.com  My client is a pioneering designer and...",Staff Software Engineer Embedded C Coexistence,52000.0,8,21,Cambridge,2014-11-07T00:00:00,http://www.reed.co.uk/jobs/staff-software-engineer-embedded-c-coexistence/25971856#/jobs?keywords=python&cached=True&pageno=21,2014-12-26T21:55:33.321140,25971856
20000.0,"PAYROLL SUPERSTAR  £20,000 - £23,000 Stuck in a role which doesn't challenge you? Had enough of going through the motions? Do you like the idea of something completely different (as Monty  Python  used to say)? Well, what about ditching all of your career woes & coming over to The Dark Side in joining...",Payroll and Accounts Administrator,23000.0,9,21,Aylesbury,2014-12-12T00:00:00,http://www.reed.co.uk/jobs/payroll-and-accounts-administrator/26200547#/jobs?keywords=python&cached=True&pageno=21,2014-12-26T21:55:33.323351,26200547
20000.0,"PAYROLL SUPERSTAR  £20,000 - £23,000 Stuck in a role which doesn't challenge you? Had enough of going through the motions? Do you like the idea of something completely different (as Monty  Python  used to say)? Well, what about ditching all of your career woes & coming over to The Dark Side in joining...",Payroll and Accounts Administrator,23000.0,5,21,Berkhamsted,2014-12-12T00:00:00,http://www.reed.co.uk/jobs/payroll-and-accounts-administrator/26200371#/jobs?keywords=python&cached=True&pageno=21,2014-12-26T21:55:33.326838,26200371
20000.0,"PAYROLL SUPERSTAR  £20,000 - £23,000 Stuck in a role which doesn't challenge you? Had enough of going through the motions? Do you like the idea of something completely different (as Monty  Python  used to say)? Well, what about ditching all of your career woes & coming over to The Dark Side in joining...",Payroll and Accounts Administrator,23000.0,4,21,Watford,2014-12-12T00:00:00,http://www.reed.co.uk/jobs/payroll-and-accounts-administrator/26200300#/jobs?keywords=python&cached=True&pageno=21,2014-12-26T21:55:33.330230,26200300
20000.0,"PAYROLL SUPERSTAR  £20,000 - £23,000 Stuck in a role which doesn't challenge you? Had enough of going through the motions? Do you like the idea of something completely different (as Monty  Python  used to say)? Well, what about ditching all of your career woes & coming over to The Dark Side in joining...",Payroll and Accounts Administrator,23000.0,2,21,Chesham,2014-12-12T00:00:00,http://www.reed.co.uk/jobs/payroll-and-accounts-administrator/26200248#/jobs?keywords=python&cached=True&pageno=21,2014-12-26T21:55:33.332899,26200248
20000.0,"PAYROLL SUPERSTAR  £20,000 - £23,000 Stuck in a role which doesn't challenge you? Had enough of going through the motions? Do you like the idea of something completely different (as Monty  Python  used to say)? Well, what about ditching all of your career woes & coming over to The Dark Side in joining...",Payroll and Accounts Administrator,23000.0,3,21,Amersham,2014-12-12T00:00:00,http://www.reed.co.uk/jobs/payroll-and-accounts-administrator/26200067#/jobs?keywords=python&cached=True&pageno=21,2014-12-26T21:55:33.335464,26200067
20000.0,"PAYROLL SUPERSTAR  £20,000 - £23,000 Stuck in a role which doesn't challenge you? Had enough of going through the motions? Do you like the idea of something completely different (as Monty  Python  used to say)? Well, what about ditching all of your career woes & coming over to The Dark Side in joining...",Payroll and Accounts Administrator,23000.0,1,21,Berkhamsted,2014-12-23T21:55:33.338212,http://www.reed.co.uk/jobs/payroll-and-accounts-administrator/26242840#/jobs?keywords=python&cached=True&pageno=21,2014-12-26T21:55:33.338584,26242840
20000.0,"PAYROLL SUPERSTAR  £20,000 - £23,000 Stuck in a role which doesn't challenge you? Had enough of going through the motions? Do you like the idea of something completely different (as Monty  Python  used to say)? Well, what about ditching all of your career woes & coming over to The Dark Side in joining...",Payroll and Accounts Administrator,23000.0,3,21,Aylesbury,2014-12-23T21:55:33.340442,http://www.reed.co.uk/jobs/payroll-and-accounts-administrator/26242780#/jobs?keywords=python&cached=True&pageno=21,2014-12-26T21:55:33.340798,26242780
20000.0,"PAYROLL SUPERSTAR  £20,000 - £23,000 Stuck in a role which doesn't challenge you? Had enough of going through the motions? Do you like the idea of something completely different (as Monty  Python  used to say)? Well, what about ditching all of your career woes & coming over to The Dark Side in joining...",Payroll and Accounts Administrator,23000.0,9,21,Amersham,2014-12-03T00:00:00,http://www.reed.co.uk/jobs/payroll-and-accounts-administrator/26140454#/jobs?keywords=python&cached=True&pageno=21,2014-12-26T21:55:33.343036,26140454
20000.0,"PAYROLL SUPERSTAR  £20,000 - £23,000 Stuck in a role which doesn't challenge you? Had enough of going through the motions? Do you like the idea of something completely different (as Monty  Python  used to say)? Well, what about ditching all of your career woes & coming over to The Dark Side in joining...",Payroll and Accounts Administrator,23000.0,3,22,Chesham,2014-12-03T00:00:00,http://www.reed.co.uk/jobs/payroll-and-accounts-administrator/26140412#/jobs?keywords=python&cached=True&pageno=22,2014-12-26T21:55:35.093930,26140412
20000.0,"PAYROLL SUPERSTAR  £20,000 - £23,000 Stuck in a role which doesn't challenge you? Had enough of going through the motions? Do you like the idea of something completely different (as Monty  Python  used to say)? Well, what about ditching all of your career woes & coming over to The Dark Side in joining...",Payroll and Accounts Administrator,23000.0,17,22,Hemel Hempstead,2014-12-03T00:00:00,http://www.reed.co.uk/jobs/payroll-and-accounts-administrator/26140352#/jobs?keywords=python&cached=True&pageno=22,2014-12-26T21:55:35.096623,26140352
20000.0,"PAYROLL SUPERSTAR  £20,000 - £23,000 Stuck in a role which doesn't challenge you? Had enough of going through the motions? Do you like the idea of something completely different (as Monty  Python  used to say)? Well, what about ditching all of your career woes & coming over to The Dark Side in joining...",Payroll and Accounts Administrator,23000.0,7,22,Watford,2014-12-03T00:00:00,http://www.reed.co.uk/jobs/payroll-and-accounts-administrator/26140319#/jobs?keywords=python&cached=True&pageno=22,2014-12-26T21:55:35.100016,26140319
20000.0,"PAYROLL SUPERSTAR  £20,000 - £23,000 Stuck in a role which doesn't challenge you? Had enough of going through the motions? Do you like the idea of something completely different (as Monty  Python  used to say)? Well, what about ditching all of your career woes & coming over to The Dark Side in joining...",Payroll and Accounts Administrator,23000.0,2,22,Berkhamsted,2014-12-03T00:00:00,http://www.reed.co.uk/jobs/payroll-and-accounts-administrator/26140270#/jobs?keywords=python&cached=True&pageno=22,2014-12-26T21:55:35.102853,26140270
20000.0,"PAYROLL SUPERSTAR  £20,000 - £23,000 Stuck in a role which doesn't challenge you? Had enough of going through the motions? Do you like the idea of something completely different (as Monty  Python  used to say)? Well, what about ditching all of your career woes & coming over to The Dark Side in joining...",Payroll and Accounts Administrator,23000.0,1,22,Berkhamsted,2014-12-03T00:00:00,http://www.reed.co.uk/jobs/payroll-and-accounts-administrator/26140208#/jobs?keywords=python&cached=True&pageno=22,2014-12-26T21:55:35.106734,26140208
240000.0,"PAYROLL SUPERSTAR  £20,000 - £23,000 Stuck in a role which doesn't challenge you? Had enough of going through the motions? Do you like the idea of something completely different (as Monty  Python  used to say)? Well, what about ditching all of your career woes & coming over to The Dark Side in joining...",Payroll Superstar!,276000.0,1,22,Berkhamsted,2014-11-21T00:00:00,http://www.reed.co.uk/jobs/payroll-superstar/26069681#/jobs?keywords=python&cached=True&pageno=22,2014-12-26T21:55:35.109600,26069681
240000.0,"PAYROLL SUPERSTAR  £20,000 - £23,000 Stuck in a role which doesn't challenge you? Had enough of going through the motions? Do you like the idea of something completely different (as Monty  Python  used to say)? Well, what about ditching all of your career woes & coming over to The Dark Side in joining...",Payroll Superstar!,276000.0,0,22,Berkhamsted,2014-11-21T00:00:00,http://www.reed.co.uk/jobs/payroll-superstar/26069670#/jobs?keywords=python&cached=True&pageno=22,2014-12-26T21:55:35.111925,26069670
240000.0,"PAYROLL SUPERSTAR  £20,000 - £23,000 Stuck in a role which doesn't challenge you? Had enough of going through the motions? Do you like the idea of something completely different (as Monty  Python  used to say)? Well, what about ditching all of your career woes & coming over to The Dark Side in joining...",Payroll Superstar!,276000.0,1,22,Berkhamsted,2014-11-21T00:00:00,http://www.reed.co.uk/jobs/payroll-superstar/26069651#/jobs?keywords=python&cached=True&pageno=22,2014-12-26T21:55:35.114147,26069651
240000.0,"PAYROLL SUPERSTAR  £20,000 - £23,000 Stuck in a role which doesn't challenge you? Had enough of going through the motions? Do you like the idea of something completely different (as Monty  Python  used to say)? Well, what about ditching all of your career woes & coming over to The Dark Side in joining...",Payroll Superstar!,276000.0,1,22,Berkhamsted,2014-11-21T00:00:00,http://www.reed.co.uk/jobs/payroll-superstar/26069605#/jobs?keywords=python&cached=True&pageno=22,2014-12-26T21:55:35.116392,26069605
240000.0,"PAYROLL SUPERSTAR  £20,000 - £23,000 Stuck in a role which doesn't challenge you? Had enough of going through the motions? Do you like the idea of something completely different (as Monty  Python  used to say)? Well, what about ditching all of your career woes & coming over to The Dark Side in joining...",Payroll Superstar!,276000.0,0,22,Berkhamsted,2014-11-21T00:00:00,http://www.reed.co.uk/jobs/payroll-superstar/26069568#/jobs?keywords=python&cached=True&pageno=22,2014-12-26T21:55:35.118576,26069568
,  We are currently searching for exceptional students who want to swap their summer break for 9 weeks (or ideally more) of hands-on engineering experience in a unique software company in Cambridge .  So- if you have a passion for cutting edge technology and would like to spend your summer working on world-class...,Software Interns 2015,,3,22,Cambridge,2014-11-17T00:00:00,http://www.reed.co.uk/jobs/software-interns-2015/26034587#/jobs?keywords=python&cached=True&pageno=22,2014-12-26T21:55:35.120704,26034587
240000.0,"PAYROLL SUPERSTAR  £20,000 - £23,000 Stuck in a role which doesn't challenge you? Had enough of going through the motions? Do you like the idea of something completely different (as Monty  Python  used to say)? Well, what about ditching all of your career woes & coming over to The Dark Side in joining...",Payroll Superstar!,276000.0,3,22,Berkhamsted,2014-11-12T00:00:00,http://www.reed.co.uk/jobs/payroll-superstar/26002257#/jobs?keywords=python&cached=True&pageno=22,2014-12-26T21:55:35.122795,26002257
240000.0,"PAYROLL SUPERSTAR  £20,000 - £23,000 Stuck in a role which doesn't challenge you? Had enough of going through the motions? Do you like the idea of something completely different (as Monty  Python  used to say)? Well, what about ditching all of your career woes & coming over to The Dark Side in joining...",Payroll Superstar!,276000.0,2,22,Berkhamsted,2014-11-12T00:00:00,http://www.reed.co.uk/jobs/payroll-superstar/26002225#/jobs?keywords=python&cached=True&pageno=22,2014-12-26T21:55:35.124958,26002225
240000.0,"PAYROLL SUPERSTAR  £20,000 - £23,000 Stuck in a role which doesn't challenge you? Had enough of going through the motions? Do you like the idea of something completely different (as Monty  Python  used to say)? Well, what about ditching all of your career woes & coming over to The Dark Side in joining...",Payroll Superstar!,276000.0,1,22,Berkhamsted,2014-11-12T00:00:00,http://www.reed.co.uk/jobs/payroll-superstar/26002163#/jobs?keywords=python&cached=True&pageno=22,2014-12-26T21:55:35.127139,26002163
240000.0,"PAYROLL SUPERSTAR  £20,000 - £23,000 Stuck in a role which doesn't challenge you? Had enough of going through the motions? Do you like the idea of something completely different (as Monty  Python  used to say)? Well, what about ditching all of your career woes & coming over to The Dark Side in joining...",Payroll Superstar!,276000.0,2,22,Berkhamsted,2014-11-12T00:00:00,http://www.reed.co.uk/jobs/payroll-superstar/26002121#/jobs?keywords=python&cached=True&pageno=22,2014-12-26T21:55:35.129288,26002121
240000.0,"PAYROLL SUPERSTAR  £20,000 - £23,000 Stuck in a role which doesn't challenge you? Had enough of going through the motions? Do you like the idea of something completely different (as Monty  Python  used to say)? Well, what about ditching all of your career woes & coming over to The Dark Side in joining...",Payroll Superstar!,276000.0,2,22,Berkhamsted,2014-11-12T00:00:00,http://www.reed.co.uk/jobs/payroll-superstar/26001926#/jobs?keywords=python&cached=True&pageno=22,2014-12-26T21:55:35.132139,26001926
37500.0, Affluent Technology looking for Technical Architect and Mobile Solutions Architect will be responsible for defining the solution blueprint addressing all the high-level business requirements in relation to Mobile Enterprise solution. The ideal candidate should have both Enterprise (ERP experience) and...,Technical Architect - 2 Positions,51000.0,4,22,Coventry,2014-12-12T00:00:00,http://www.reed.co.uk/jobs/technical-architect-2-positions/26201155#/jobs?keywords=python&cached=True&pageno=22,2014-12-26T21:55:35.135666,26201155
," Systems Analyst / Developer - SQLServer, Web Development,  Python , VB.NET, ASP.NET, JavaScript, PHP Our client is a consulting organisation, it is small but well established and a leader in its field. A role has been identified for an experience Systems Analyst / Developer to take a central role in the...","Systems Analyst / Developer - SQLServer, VB.NET",,2,22,Southampton,2014-12-02T00:00:00,http://www.reed.co.uk/jobs/systems-analyst-developer-sqlserver-vbnet/26131531#/jobs?keywords=python&cached=True&pageno=22,2014-12-26T21:55:35.138909,26131531
50000.0," GIS Technical Lead - Open Source Stack - GeoServer, OpenLayers, PostGIS,  Python , JavaScript - South, London, Reading Our client is an established consulting house & systems integrator and a need has been identified for a highly knowledgeable GIS Technical Lead with full Open Source Stack and ESRI...",GIS Technical Lead - Open Source - South,60000.0,5,22,Berkshire,2014-12-05T00:00:00,http://www.reed.co.uk/jobs/gis-technical-lead-open-source-south/26152836#/jobs?keywords=python&cached=True&pageno=22,2014-12-26T21:55:35.141509,26152836
20000.0,JUNIOR / GRADUATE WEB DEVELOPER - .NET/PHP/HTML BASED FROM CENTRAL LONDON PAYING £20K - £25K  ARE YOU DEGREE EDUCATED OR EQUIVALENT IN A SOFTWARE DEVELOPMENT RELATED SUBJECT?  DO YOU HAVE A SOLID UNDERSTANDING OF ONE OF THE FOLLOWING:- ASP.NET / PHP /  PYTHON  / RUBY / HTML CSS?  DO YOU HAVE A GOOD UNDERSTANDING...,GRADUATE WEB DEVELOPER - .NET/PHP/HTML,25000.0,17,22,London,2014-11-24T00:00:00,http://www.reed.co.uk/jobs/graduate-web-developer-net-php-html/26081651#/jobs?keywords=python&cached=True&pageno=22,2014-12-26T21:55:35.145329,26081651
," My client is a well established and highly regarded niche consulting firm and due to expansion a new role has been created to enhance the deployment and support services for ESRI ArcGIS Server and Portal technologies. The role will involve client contact to assess needs and business requirements, the...","Web GIS Support Analyst - ArcGIS Server, JavaScript",,1,22,London,2014-12-12T00:00:00,http://www.reed.co.uk/jobs/web-gis-support-analyst-arcgis-server-javascript/26195242#/jobs?keywords=python&cached=True&pageno=22,2014-12-26T21:55:35.147768,26195242
50000.0,"  Portfolio Manager - Cyprus - relocation pack   Our client, a prestigious International Financial Services Company, is looking for a portfolio manager to join their team based in Limassol, Cyprus.  The portfolio manager will have both research and implementation skills. In particular, we are looking...",Portfolio Manager - Cyprus - relocation pack,70000.0,5,22,Cyprus,2014-12-04T00:00:00,http://www.reed.co.uk/jobs/portfolio-manager-cyprus-relocation-pack/25570519#/jobs?keywords=python&cached=True&pageno=22,2014-12-26T21:55:35.149888,25570519
35000.0," GIS Analyst / Developer - ArcGIS Server, SQLServer, ArcSDE, Web Mapping API's, .NET, scripting Our client is a consulting organisation, it is small but well established and a leader in its field. A role has been identified for a GIS Systems Analyst / GIS Developer to take a central role in the maintenance...","GIS Analyst / Developer - ArcGIS Server, Web Mapping API's",45000.0,5,22,Hampshire,2014-11-19T00:00:00,http://www.reed.co.uk/jobs/gis-analyst-developer-arcgis-server-web-mapping-apis/26051368#/jobs?keywords=python&cached=True&pageno=22,2014-12-26T21:55:35.152103,26051368
," They should be a C# ASP.NET Web Developer with at least 3 years current proven experience in the .NET Environment (Ideally 4.0). The ideal candidate should be open to change and delivering solutions rapidly, often experimenting with new ideas and contributing to brainstorm sessions.   Skills   ASP.NET...",Web Developer,,3,22,London,2014-11-14T00:00:00,http://www.reed.co.uk/jobs/web-developer/26026718#/jobs?keywords=python&cached=True&pageno=22,2014-12-26T21:55:35.154235,26026718
," They should be a C# ASP.NET Web Developer with at least 3 years current proven experience in the .NET Environment (Ideally 4.0). The ideal candidate should be open to change and delivering solutions rapidly, often experimenting with new ideas and contributing to brainstorm sessions.  Skills   ASP.NET...",Web Developer,,12,22,London,2014-11-14T00:00:00,http://www.reed.co.uk/jobs/web-developer/26026699#/jobs?keywords=python&cached=True&pageno=22,2014-12-26T21:55:35.156297,26026699
, GIS Consultant - ArcGIS Deployment skills - Northern Ireland Our client is a growing consulting house and systems integrator and due to demand a new role has been created for a technically oriented GIS consultant to join the team. The job will involve using your full ESRI stack experience - including...,GIS Consultant - ArcGIS Deployment skills - Northern Ireland,,15,23,Belfast,2014-11-12T00:00:00,http://www.reed.co.uk/jobs/gis-consultant-arcgis-deployment-skills-northern-ireland/25875933#/jobs?keywords=python&cached=True&pageno=23,2014-12-26T21:55:37.577637,25875933
,"  HTML5 Software Engineer (Full-Stack)  Reporting to the Head of User Interface Development, we are actively seeking a HTML5 Software Engineer to join our User Interface team, with extensive experience of the full-stack.  Applicants must have at least 5 years Software Engineering experience, obtained...",HTML5 Software Engineer (Full-Stack),,0,23,London,2014-12-24T21:55:37.580478,http://www.reed.co.uk/jobs/html5-software-engineer-full-stack/26250480#/jobs?keywords=python&cached=True&pageno=23,2014-12-26T21:55:37.580862,26250480
,"  Build Engineer  We have an exciting opportunity for a Build Engineer to join our UI Development Team, where you will report to the Head of UI Development. You will support our drive for quality, scale and efficiency, covering areas such as Unit Testing, Integration Testing, Automation Testing, Source...",Build Engineer,,1,23,London,2014-12-24T21:55:37.583587,http://www.reed.co.uk/jobs/build-engineer/26250401#/jobs?keywords=python&cached=True&pageno=23,2014-12-26T21:55:37.584002,26250401
,"Cyber Security Research & Development Software Engineer Based in Surrey Salary: Negotiable Dependant On Experience + Bonus Scheme & Large Company Benefits  Working for this hugely successful IT Security Consultancy, the Cyber Security R&D Software Engineer will focus on developing new leading...",R&D Software Engineer  Cyber Security,,0,23,Surrey,2014-12-18T00:00:00,http://www.reed.co.uk/jobs/r-d-software-engineer-cyber-security/26229032#/jobs?keywords=python&cached=True&pageno=23,2014-12-26T21:55:37.586808,26229032
," Software Developer - C#, SQL  Based in London  Salary up to £25,000 + Excellent Benefits  The Role: The world's largest independent provider of legal software is currently looking to recruit an intelligent and proactive Software Developer at their London office. The role is primarily a development position...",Software Developer - C#,,11,23,London,2014-11-27T00:00:00,http://www.reed.co.uk/jobs/software-developer-c/26103354#/jobs?keywords=python&cached=True&pageno=23,2014-12-26T21:55:37.591400,26103354
," GIS Analyst / Consultant - Environmental - ArcGIS, Spatial Analyst, ModelBuilder, mobile GIS or Web Mapping - UK wide My client, a major player in the Environmental Consulting arena, has identified the need for additional ESRI based Analysis and Consulting skills to work on a variety of EIA related projects...",GIS Analyst / Consultant - Environmental,,38,23,London,2014-11-24T00:00:00,http://www.reed.co.uk/jobs/gis-analyst-consultant-environmental/26077337#/jobs?keywords=python&cached=True&pageno=23,2014-12-26T21:55:37.594025,26077337
35000.0, Software Developer - Cambridge - £35-£45k + package We are seeking a software engineer to join our core technology team. We are seeking an engineer capable of developing software of the reliability and performance demanded by the industry. You will have experience of programming in C / C++. A degree...,Software Developer - Cambridge - £35-£45k  package,45000.0,2,23,Cambridge,2014-11-17T00:00:00,http://www.reed.co.uk/jobs/software-developer-cambridge-35-45k-package/26032336#/jobs?keywords=python&cached=True&pageno=23,2014-12-26T21:55:37.596171,26032336
," We are seeking an experienced Linux Systems Administrator (Hadoop, Debian, mysql, Couchbase, RabbitMQ) with an interest in Big Data applications and high-availability, highly scalable architectures. Merchenta's behavioural advertising platform is used in over 40 countries, by major brands including Microsoft...","Linux Systems Administrator (Debian,Hadoop,Couchbase,Mysql)",,1,23,London,2014-11-17T00:00:00,http://www.reed.co.uk/jobs/linux-systems-administrator-debianhadoopcouchbasemysql/26031701#/jobs?keywords=python&cached=True&pageno=23,2014-12-26T21:55:37.598373,26031701
35000.0, Software Developer - Cambridge - £35-£45k + package  We are seeking a software engineer to join our core technology team. We are seeking an engineer capable of developing software of the reliability and performance demanded by the industry.  You will have experience of programming in C / C++. A degree...,Software Developer - Cambridge - £35-£45k  package,45000.0,2,23,Cambridge,2014-11-14T00:00:00,http://www.reed.co.uk/jobs/software-developer-cambridge-35-45k-package/26019870#/jobs?keywords=python&cached=True&pageno=23,2014-12-26T21:55:37.601524,26019870
,"Cyber Security Investigator  Leading Security Consultancy In Surrey Base Salary Negotiable (Dependant On Experience), plus Bonus Scheme & Excellent Benefits  Role Overview: Complex Systems Analysis & Assessment for cyber security, investigation of attacks, Penetration Testing, Reverse Engineering...",Cyber Security Investigator  Major Consultancy,,0,23,Surrey,2014-12-18T00:00:00,http://www.reed.co.uk/jobs/cyber-security-investigator-major-consultancy/26227907#/jobs?keywords=python&cached=True&pageno=23,2014-12-26T21:55:37.603870,26227907
,"  Job Description   The Data Analysis Governance, Analytics and Aggregation team has been recently created within the Consumer Lines organization to support the data needs of pricing actuaries and business analysts. This group will be responsible for creation and maintenance of actuarial databases, process...",Senior Data Analyst,,4,23,London,2014-12-18T00:00:00,http://www.reed.co.uk/jobs/senior-data-analyst/26226547#/jobs?keywords=python&cached=True&pageno=23,2014-12-26T21:55:37.605926,26226547
,"  Job Description   The Data Analysis Governance, Analytics and Aggregation team has been recently created within the Consumer Lines organization to support the data needs of pricing actuaries and business analysts. This group will be responsible for creation and maintenance of actuarial databases, process...",Data Analyst,,6,23,London,2014-12-18T00:00:00,http://www.reed.co.uk/jobs/data-analyst/26226544#/jobs?keywords=python&cached=True&pageno=23,2014-12-26T21:55:37.608009,26226544
60000.0,"Senior Cyber Research Engineer, Product Development  Join what is the undisputed largest and fastest growing independent Security Software vendor in their respective Security Intelligence field. With award winning acclamation from Gartner, Frost & Sullivan SC Innovator etc, my client presents a highly...","Senior Cyber Security Research Engineer, Product Development",100000.0,2,23,Maidenhead,2014-12-02T00:00:00,http://www.reed.co.uk/jobs/senior-cyber-security-research-engineer-product-development/26126676#/jobs?keywords=python&cached=True&pageno=23,2014-12-26T21:55:37.610278,26126676
,"  Job Sector  IT & Internet  Location  Paddington, London and occasional travel to Germany  Salary  £650 Per Day  Description   Overview & Responsibilities JOB DESCRIPTION:  We are looking for a Hybrid Cloud and OpenStack/AWS Guru (Iaas and PaaS). We need you to quickly establish yourself as ...",Openstack and AWS Cloud Solution Architect,,4,23,London,2014-12-03T00:00:00,http://www.reed.co.uk/jobs/openstack-and-aws-cloud-solution-architect/26143037#/jobs?keywords=python&cached=True&pageno=23,2014-12-26T21:55:37.612723,26143037
,"  Engineer: Trading Platforms Engineer - Software, Linux, C, C++, C#,  Python , Ruby, Shell, TCP/IP Networking, Electronic Trading Systems, eTrade, FPGA    Trading Platforms Engineer  London, UK  ASAP Start  Salary: DOE  A top university degree, Software, Linux, C, C+&#4... ","Trading Platforms Engineer - Linux, Scripting, FPGA, Networking",,4,23,London,2014-11-17T00:00:00,http://www.reed.co.uk/jobs/trading-platforms-engineer-linux-scripting-fpga-networking/26034601#/jobs?keywords=python&cached=True&pageno=23,2014-12-26T21:55:37.614926,26034601
45000.0," Business Intelligence Developer  The BI team at this fast growing company use  Python  as the ETL tool. Therefore, it is essential for the successful candidate to have utilised  Python  or similar (C# etc).  The Business Intelligence Developer :  ·Be responsible for assisting in the end to end maintenance...",Business Intelligence Developer,50000.0,4,23,London,2014-12-19T21:55:37.616927,http://www.reed.co.uk/jobs/business-intelligence-developer/26229449#/jobs?keywords=python&cached=True&pageno=23,2014-12-26T21:55:37.617347,26229449
20000.0," GRADUATE DEVELOPER - SOFTWARE HOUSE  Graduate, Graduate developer, graduate engineer, Java, C#, C,  Python , Scala, Software developer  An award winning software house based in Reading is looking to take on numerous bright graduates to join their software development team. They create industry leading...","Graduate Software Developer - C#.Net, Java, C++",24000.0,1,23,Reading,2014-12-16T00:00:00,http://www.reed.co.uk/jobs/graduate-software-developer-cnet-java-c/26212424#/jobs?keywords=python&cached=True&pageno=23,2014-12-26T21:55:37.620298,26212424
, Developer required to be based in Croydon on a 6 months contract for our large client.  Technologies and Languages used    Python  Ruby Cucumber Linux Json Git GitHub RESTful services   Description:    Build mobile-first web products to serve a variety of users’ needs. Implement APIs for internal and external...,Developer,,1,23,Croydon,2014-12-15T00:00:00,http://www.reed.co.uk/jobs/developer/26207980#/jobs?keywords=python&cached=True&pageno=23,2014-12-26T21:55:37.623424,26207980
50000.0, This digital service team are looking for a talented developer who is passionate about designing and building web and mobile products. You will gain invaluable experience in both front-end and back-end development for public services. Working alongside senior developers who will help to develop your...,Developer 50k plus benefits,52000.0,1,23,London,2014-11-26T00:00:00,http://www.reed.co.uk/jobs/developer-50k-plus-benefits/26040597#/jobs?keywords=python&cached=True&pageno=23,2014-12-26T21:55:37.625926,26040597
30000.0,"  QA Automation Engineer , 30K-40K+ Generous Pension, Warwickshire   Our client is looking for a QA Automation Engineer to evolve the regression testing infrastructure so that regressions may be pinpointed fast and accurately. You will be leveraging the Jenkins continuous integration platform and building...","QA Automation Engineer , 30K-40K Generous Pension, Warwick",40000.0,1,23,Warwick,2014-12-19T21:55:37.627790,http://www.reed.co.uk/jobs/qa-automation-engineer--30k-40k-generous-pension-warwick/26234081#/jobs?keywords=python&cached=True&pageno=23,2014-12-26T21:55:37.628143,26234081
, Our client is looking for an enthusiastic and experienced Tech Artist to join their outstanding team.  This is a great opportunity to join a motivated team of experienced developers and talented industry veterans working on an exciting new AAA multiplayer game experience.  Responsibilities   The design...,Technical Artist,,1,23,Leamington Spa,2014-12-09T00:00:00,http://www.reed.co.uk/jobs/technical-artist/26174559#/jobs?keywords=python&cached=True&pageno=23,2014-12-26T21:55:37.630374,26174559
25000.0," As a clever, agile minded programmer you will work on providing comprehensive monitoring and testing solutions using, and extending, our market leading in-house developed platform. As a member of our client's team you will analyse, code and maintain these solutions; you'll need to get to grips with our...",Programmer/Web Testing Engineer,30000.0,4,23,Canterbury,2014-12-07T00:00:00,http://www.reed.co.uk/jobs/programmer-web-testing-engineer/25396450#/jobs?keywords=python&cached=True&pageno=23,2014-12-26T21:55:37.632413,25396450
